epoch	batch	iter	loss total	loss act	loss place	acc act	acc place	lr
14	28	509	6.883439540863037	1.6484050750732422	5.235034465789795	0.77734375	0.04296875	0.0032
14	29	510	6.818631649017334	1.5987272262573242	5.21990442276001	0.8125	0.03125	0.0032
14	30	511	6.764354228973389	1.6171923875808716	5.147161960601807	0.796875	0.02734375	0.0032
14	31	512	6.611974716186523	1.5452874898910522	5.066687107086182	0.84765625	0.046875	0.0032
14	32	513	6.802356719970703	1.5982191562652588	5.204137325286865	0.80859375	0.03515625	0.0032
14	33	514	6.7731523513793945	1.6300339698791504	5.143118381500244	0.8125	0.0234375	0.0032
14	34	515	6.696344375610352	1.5439330339431763	5.152411460876465	0.84765625	0.015625	0.0032
14	35	516	6.976569175720215	1.6560887098312378	5.3204803466796875	0.8046875	0.01953125	0.0032
14	36	517	6.742690086364746	1.544358491897583	5.198331356048584	0.8359375	0.01953125	0.0032
14	37	518	6.604015827178955	1.5632661581039429	5.040749549865723	0.8203125	0.03125	0.0032
15	1	519	6.905026435852051	1.6640276908874512	5.2409987449646	0.76171875	0.0234375	0.0032
15	2	520	6.527366638183594	1.5157989263534546	5.01156759262085	0.85546875	0.0390625	0.0032
15	3	521	6.89868688583374	1.6321563720703125	5.266530513763428	0.81640625	0.0234375	0.0032
15	4	522	6.726850509643555	1.5788382291793823	5.148012161254883	0.8203125	0.03125	0.0032
15	5	523	6.708306789398193	1.5195902585983276	5.188716411590576	0.8515625	0.02734375	0.0032
15	6	524	6.702999114990234	1.5386300086975098	5.164369106292725	0.80859375	0.0390625	0.0032
15	7	525	6.712506294250488	1.4886759519577026	5.223830223083496	0.85546875	0.02734375	0.0032
15	8	526	6.75064754486084	1.5933945178985596	5.157252788543701	0.80078125	0.0390625	0.0032
15	9	527	6.676874160766602	1.4969953298568726	5.1798787117004395	0.8515625	0.00390625	0.0032
15	10	528	6.752735137939453	1.6325184106826782	5.1202168464660645	0.80859375	0.0234375	0.0032
15	11	529	6.725211143493652	1.5271719694137573	5.1980390548706055	0.80078125	0.01953125	0.0032
15	12	530	6.650265693664551	1.5298240184783936	5.120441436767578	0.828125	0.02734375	0.0032
15	13	531	6.717748165130615	1.4401230812072754	5.27762508392334	0.85546875	0.0234375	0.0032
15	14	532	6.765434265136719	1.6022067070007324	5.163227558135986	0.78515625	0.0234375	0.0032
15	15	533	6.705569267272949	1.4791382551193237	5.226430892944336	0.84375	0.0234375	0.0032
15	16	534	6.714188098907471	1.5086722373962402	5.2055158615112305	0.85546875	0.02734375	0.0032
15	17	535	6.60426664352417	1.4657626152038574	5.1385040283203125	0.8359375	0.0234375	0.0032
15	18	536	6.545159339904785	1.5000404119491577	5.045118808746338	0.80859375	0.0390625	0.0032
15	19	537	6.68723201751709	1.573757290840149	5.1134748458862305	0.80078125	0.03515625	0.0032
15	20	538	6.753835201263428	1.5986815690994263	5.155153751373291	0.82421875	0.0390625	0.0032
15	21	539	6.658073425292969	1.4997689723968506	5.158304214477539	0.84375	0.015625	0.0032
15	22	540	6.6011762619018555	1.4873530864715576	5.113823413848877	0.8203125	0.0390625	0.0032
15	23	541	6.823768615722656	1.5701892375946045	5.253579616546631	0.80078125	0.03515625	0.0032
15	24	542	6.695667266845703	1.5395393371582031	5.1561279296875	0.78125	0.01953125	0.0032
15	25	543	6.862966060638428	1.6453434228897095	5.217622756958008	0.7578125	0.02734375	0.0032
15	26	544	6.813392639160156	1.5952848196029663	5.2181077003479	0.78515625	0.03125	0.0032
15	27	545	6.611323356628418	1.4849011898040771	5.12642240524292	0.8359375	0.03515625	0.0032
15	28	546	6.547710418701172	1.4757126569747925	5.07199764251709	0.8515625	0.04296875	0.0032
15	29	547	6.7246503829956055	1.5054991245269775	5.219151020050049	0.83203125	0.01953125	0.0032
15	30	548	6.671229362487793	1.4963405132293701	5.174889087677002	0.83984375	0.04296875	0.0032
15	31	549	6.722034454345703	1.5478206872940063	5.174213886260986	0.828125	0.0390625	0.0032
15	32	550	6.730992317199707	1.4846159219741821	5.2463765144348145	0.828125	0.03125	0.0032
15	33	551	6.734793663024902	1.6388741731643677	5.095919609069824	0.79296875	0.04296875	0.0032
15	34	552	6.6587419509887695	1.516503095626831	5.142238616943359	0.80859375	0.03515625	0.0032
15	35	553	6.597696781158447	1.4825695753097534	5.115127086639404	0.83203125	0.04296875	0.0032
15	36	554	6.772768020629883	1.5423023700714111	5.230465412139893	0.796875	0.01953125	0.0032
15	37	555	6.806817531585693	1.6015852689743042	5.2052321434021	0.77734375	0.0234375	0.0032
16	1	556	6.669684410095215	1.47261643409729	5.197068214416504	0.83203125	0.03125	0.0032
16	2	557	6.727937698364258	1.4757816791534424	5.2521562576293945	0.85546875	0.0234375	0.0032
16	3	558	6.576918601989746	1.4709137678146362	5.10600471496582	0.85546875	0.02734375	0.0032
16	4	559	6.7145771980285645	1.4766292572021484	5.237947940826416	0.83203125	0.01953125	0.0032
16	5	560	6.634079933166504	1.5214035511016846	5.112676620483398	0.83984375	0.0390625	0.0032
16	6	561	6.5729756355285645	1.4445031881332397	5.128472328186035	0.87109375	0.01953125	0.0032
16	7	562	6.522164344787598	1.4538906812667847	5.068273544311523	0.83984375	0.01171875	0.0032
16	8	563	6.548530578613281	1.4372317790985107	5.11129903793335	0.875	0.04296875	0.0032
16	9	564	6.576535701751709	1.4648863077163696	5.111649513244629	0.8359375	0.03515625	0.0032
16	10	565	6.752947807312012	1.5496817827224731	5.203266143798828	0.8046875	0.03515625	0.0032
16	11	566	6.59870719909668	1.4540189504623413	5.144688129425049	0.84765625	0.03125	0.0032
16	12	567	6.7714433670043945	1.5470095872879028	5.224433898925781	0.8125	0.03125	0.0032
16	13	568	6.617820739746094	1.4508451223373413	5.166975498199463	0.828125	0.02734375	0.0032
16	14	569	6.645295143127441	1.4820715188980103	5.163223743438721	0.84765625	0.04296875	0.0032
16	15	570	6.55805778503418	1.4390699863433838	5.118987560272217	0.859375	0.046875	0.0032
16	16	571	6.70469856262207	1.5599634647369385	5.144734859466553	0.82421875	0.03125	0.0032
16	17	572	6.627880096435547	1.4418556690216064	5.186024188995361	0.84765625	0.015625	0.0032
16	18	573	6.62381649017334	1.4785921573638916	5.145224571228027	0.82421875	0.046875	0.0032
16	19	574	6.342428684234619	1.3100334405899048	5.032395362854004	0.890625	0.03515625	0.0032
16	20	575	6.688739776611328	1.5446975231170654	5.144042491912842	0.8125	0.0390625	0.0032
16	21	576	6.667409420013428	1.5354441404342651	5.131965160369873	0.79296875	0.0234375	0.0032
16	22	577	6.64228630065918	1.4435926675796509	5.198693752288818	0.83984375	0.04296875	0.0032
16	23	578	6.558172225952148	1.380922794342041	5.177249431610107	0.859375	0.04296875	0.0032
16	24	579	6.728676795959473	1.5211900472640991	5.207486629486084	0.8203125	0.04296875	0.0032
16	25	580	6.706655502319336	1.529089093208313	5.1775665283203125	0.81640625	0.01953125	0.0032
16	26	581	6.596798896789551	1.3952696323394775	5.201529026031494	0.85546875	0.03125	0.0032
16	27	582	6.638789176940918	1.4690414667129517	5.169747829437256	0.83203125	0.03515625	0.0032
16	28	583	6.579589366912842	1.3956693410873413	5.183919906616211	0.87890625	0.03515625	0.0032
16	29	584	6.664028644561768	1.5418530702590942	5.122175693511963	0.8203125	0.03125	0.0032
16	30	585	6.59360408782959	1.4145209789276123	5.179082870483398	0.83203125	0.0234375	0.0032
16	31	586	6.706200122833252	1.5238827466964722	5.18231725692749	0.8046875	0.0390625	0.0032
16	32	587	6.583083629608154	1.3968831300735474	5.1862006187438965	0.8515625	0.03515625	0.0032
16	33	588	6.576223373413086	1.4244892597198486	5.151733875274658	0.859375	0.03515625	0.0032
16	34	589	6.615779876708984	1.4766596555709839	5.139120101928711	0.83203125	0.04296875	0.0032
16	35	590	6.6476640701293945	1.4271926879882812	5.220471382141113	0.8203125	0.02734375	0.0032
16	36	591	6.456165790557861	1.3418993949890137	5.114266395568848	0.86328125	0.03515625	0.0032
16	37	592	6.622150421142578	1.3340320587158203	5.288118362426758	0.8515625	0.03515625	0.0032
17	1	593	6.498063087463379	1.4425827264785767	5.055480480194092	0.8203125	0.03125	0.00032
17	2	594	6.625317096710205	1.4705792665481567	5.154737949371338	0.8359375	0.0234375	0.00032
17	3	595	6.615406036376953	1.5142405033111572	5.101165771484375	0.8125	0.046875	0.00032
17	4	596	6.475968837738037	1.3386558294296265	5.137312889099121	0.84375	0.03515625	0.00032
17	5	597	6.531036376953125	1.3565456867218018	5.174490451812744	0.8515625	0.03125	0.00032
17	6	598	6.578507423400879	1.4199812412261963	5.158526420593262	0.8515625	0.03125	0.00032
17	7	599	6.645809173583984	1.4590853452682495	5.186723709106445	0.83203125	0.0234375	0.00032
17	8	600	6.520290374755859	1.3697965145111084	5.150493621826172	0.87109375	0.0234375	0.00032
17	9	601	6.431093692779541	1.3842240571975708	5.04686975479126	0.8359375	0.0546875	0.00032
17	10	602	6.545587062835693	1.3747633695602417	5.170823574066162	0.84765625	0.01171875	0.00032
17	11	603	6.565342903137207	1.408155083656311	5.1571879386901855	0.8359375	0.04296875	0.00032
17	12	604	6.678511619567871	1.4556324481964111	5.222878932952881	0.82421875	0.03515625	0.00032
17	13	605	6.467501640319824	1.4279944896697998	5.039506912231445	0.83984375	0.046875	0.00032
17	14	606	6.378868103027344	1.308617353439331	5.070250511169434	0.8515625	0.046875	0.00032
17	15	607	6.488943576812744	1.4340176582336426	5.054925918579102	0.85546875	0.03515625	0.00032
17	16	608	6.6160359382629395	1.4820138216018677	5.134022235870361	0.8671875	0.02734375	0.00032
17	17	609	6.624857425689697	1.3814283609390259	5.243429183959961	0.85546875	0.0234375	0.00032
17	18	610	6.654030799865723	1.4556193351745605	5.198411464691162	0.80859375	0.02734375	0.00032
17	19	611	6.501995086669922	1.3406461477279663	5.161348819732666	0.875	0.0390625	0.00032
17	20	612	6.503955841064453	1.4394128322601318	5.0645432472229	0.85546875	0.02734375	0.00032
17	21	613	6.629833221435547	1.49848210811615	5.131350994110107	0.796875	0.03515625	0.00032
17	22	614	6.566431999206543	1.4045130014419556	5.161919116973877	0.85546875	0.02734375	0.00032
17	23	615	6.465831756591797	1.3524214029312134	5.113410472869873	0.85546875	0.02734375	0.00032
17	24	616	6.680168151855469	1.4826864004135132	5.197481632232666	0.828125	0.02734375	0.00032
17	25	617	6.60042142868042	1.4547266960144043	5.145694732666016	0.80859375	0.046875	0.00032
17	26	618	6.776693344116211	1.605355143547058	5.171338081359863	0.796875	0.015625	0.00032
17	27	619	6.514565467834473	1.3632996082305908	5.151265621185303	0.8828125	0.0234375	0.00032
17	28	620	6.715875148773193	1.3771694898605347	5.338705539703369	0.84375	0.03515625	0.00032
17	29	621	6.515395164489746	1.316250205039978	5.1991448402404785	0.859375	0.0234375	0.00032
17	30	622	6.584155082702637	1.3057971000671387	5.278357982635498	0.90234375	0.01953125	0.00032
17	31	623	6.5241899490356445	1.3800249099731445	5.1441650390625	0.84375	0.02734375	0.00032
17	32	624	6.621936321258545	1.3962808847427368	5.225655555725098	0.85546875	0.0234375	0.00032
17	33	625	6.687743663787842	1.4462313652038574	5.241512298583984	0.85546875	0.03515625	0.00032
17	34	626	6.542357444763184	1.4234392642974854	5.118918418884277	0.83984375	0.046875	0.00032
17	35	627	6.612850666046143	1.4176764488220215	5.195174217224121	0.87109375	0.03125	0.00032
17	36	628	6.5037841796875	1.4034870862960815	5.100296974182129	0.84765625	0.02734375	0.00032
17	37	629	6.692862510681152	1.4958159923553467	5.197046279907227	0.828125	0.02734375	0.00032
18	1	630	6.717194080352783	1.5873785018920898	5.129815578460693	0.80078125	0.03515625	0.00032
18	2	631	6.611778259277344	1.4589002132415771	5.152878284454346	0.80859375	0.0390625	0.00032
18	3	632	6.701168060302734	1.4480559825897217	5.253112316131592	0.8203125	0.0234375	0.00032
18	4	633	6.575530052185059	1.4502346515655518	5.125295162200928	0.82421875	0.04296875	0.00032
18	5	634	6.686888217926025	1.4382189512252808	5.248669147491455	0.82421875	0.0234375	0.00032
18	6	635	6.558927059173584	1.491904854774475	5.067022323608398	0.81640625	0.02734375	0.00032
18	7	636	6.716060638427734	1.448096513748169	5.267963886260986	0.859375	0.03515625	0.00032
18	8	637	6.506684303283691	1.2540699243545532	5.252614498138428	0.90625	0.015625	0.00032
18	9	638	6.464417934417725	1.4075113534927368	5.056906700134277	0.84375	0.04296875	0.00032
18	10	639	6.575382232666016	1.441755771636963	5.133626461029053	0.84765625	0.03125	0.00032
18	11	640	6.648408889770508	1.5047551393508911	5.143653869628906	0.828125	0.0390625	0.00032
18	12	641	6.57769250869751	1.4266237020492554	5.151068687438965	0.84375	0.03125	0.00032
18	13	642	6.563356399536133	1.3949401378631592	5.1684160232543945	0.8359375	0.03515625	0.00032
18	14	643	6.685815811157227	1.5095765590667725	5.176239013671875	0.8046875	0.0234375	0.00032
18	15	644	6.592587947845459	1.4444818496704102	5.148106098175049	0.84375	0.0234375	0.00032
18	16	645	6.6370015144348145	1.4343565702438354	5.2026448249816895	0.82421875	0.02734375	0.00032
18	17	646	6.569701194763184	1.432945966720581	5.136754989624023	0.86328125	0.0546875	0.00032
18	18	647	6.586190700531006	1.4760140180587769	5.1101765632629395	0.82421875	0.02734375	0.00032
18	19	648	6.50674295425415	1.3526490926742554	5.1540937423706055	0.8671875	0.046875	0.00032
18	20	649	6.529432773590088	1.46372652053833	5.065706253051758	0.8359375	0.0546875	0.00032
18	21	650	6.538351058959961	1.481112003326416	5.057239055633545	0.828125	0.046875	0.00032
18	22	651	6.614095687866211	1.485942006111145	5.1281538009643555	0.83203125	0.01953125	0.00032
18	23	652	6.565627098083496	1.4778597354888916	5.087767124176025	0.83203125	0.06640625	0.00032
18	24	653	6.724617004394531	1.4329235553741455	5.291693687438965	0.86328125	0.03125	0.00032
18	25	654	6.559240341186523	1.395434856414795	5.1638054847717285	0.8515625	0.03515625	0.00032
18	26	655	6.484767436981201	1.4296716451644897	5.055095672607422	0.8125	0.00390625	0.00032
18	27	656	6.550768852233887	1.3929693698883057	5.15779972076416	0.828125	0.03125	0.00032
18	28	657	6.621086597442627	1.4104095697402954	5.210677146911621	0.83203125	0.03515625	0.00032
18	29	658	6.600444316864014	1.3701828718185425	5.230261325836182	0.87890625	0.03125	0.00032
18	30	659	6.583150863647461	1.3409082889556885	5.242242813110352	0.87890625	0.01953125	0.00032
18	31	660	6.624301910400391	1.344191312789917	5.2801103591918945	0.83984375	0.02734375	0.00032
18	32	661	6.522531032562256	1.4519551992416382	5.070575714111328	0.8515625	0.03125	0.00032
18	33	662	6.534585475921631	1.3862744569778442	5.148311138153076	0.85546875	0.03515625	0.00032
18	34	663	6.552996635437012	1.450589656829834	5.102406978607178	0.8046875	0.0390625	0.00032
18	35	664	6.586606979370117	1.4662187099456787	5.120388031005859	0.84375	0.02734375	0.00032
18	36	665	6.617039203643799	1.4152334928512573	5.201805591583252	0.85546875	0.02734375	0.00032
18	37	666	6.49346399307251	1.3245364427566528	5.1689276695251465	0.87890625	0.0390625	0.00032
19	1	667	6.48946475982666	1.3576469421386719	5.131817817687988	0.8359375	0.04296875	0.00032
19	2	668	6.577151775360107	1.4218531847000122	5.155298709869385	0.84765625	0.03515625	0.00032
19	3	669	6.644186973571777	1.4383485317230225	5.205838203430176	0.8359375	0.03125	0.00032
19	4	670	6.656428813934326	1.452731728553772	5.203697204589844	0.8203125	0.03515625	0.00032
19	5	671	6.464012622833252	1.3647516965866089	5.0992608070373535	0.84375	0.03125	0.00032
19	6	672	6.48304557800293	1.448490858078003	5.034554481506348	0.8125	0.0390625	0.00032
19	7	673	6.651424884796143	1.3747588396072388	5.276666164398193	0.87109375	0.03515625	0.00032
19	8	674	6.557979106903076	1.3926571607589722	5.1653218269348145	0.859375	0.0234375	0.00032
19	9	675	6.742876052856445	1.5485870838165283	5.194289207458496	0.78125	0.01171875	0.00032
19	10	676	6.565746784210205	1.4412208795547485	5.124526023864746	0.84375	0.05078125	0.00032
19	11	677	6.5585527420043945	1.3754603862762451	5.18309211730957	0.85546875	0.03515625	0.00032
19	12	678	6.511544704437256	1.4471427202224731	5.064402103424072	0.84375	0.0234375	0.00032
19	13	679	6.448616027832031	1.354423999786377	5.094192028045654	0.85546875	0.03515625	0.00032
19	14	680	6.571691513061523	1.3665941953659058	5.205097198486328	0.875	0.03125	0.00032
19	15	681	6.531149864196777	1.417847752571106	5.113302230834961	0.828125	0.03125	0.00032
19	16	682	6.473172187805176	1.3233327865600586	5.149839401245117	0.87890625	0.04296875	0.00032
19	17	683	6.4229254722595215	1.3824372291564941	5.040488243103027	0.8671875	0.02734375	0.00032
19	18	684	6.518081188201904	1.4177430868148804	5.100337982177734	0.8515625	0.046875	0.00032
19	19	685	6.6890740394592285	1.4599210023880005	5.229153156280518	0.80859375	0.01171875	0.00032
19	20	686	6.538829803466797	1.4620640277862549	5.076765537261963	0.85546875	0.0390625	0.00032
19	21	687	6.6390862464904785	1.4520092010498047	5.187077045440674	0.84375	0.04296875	0.00032
19	22	688	6.684674263000488	1.381813883781433	5.302860260009766	0.84765625	0.015625	0.00032
19	23	689	6.559790134429932	1.376128077507019	5.183661937713623	0.875	0.03515625	0.00032
19	24	690	6.515496253967285	1.4259731769561768	5.0895233154296875	0.84375	0.05859375	0.00032
19	25	691	6.664527893066406	1.3826338052749634	5.281894207000732	0.84765625	0.046875	0.00032
19	26	692	6.669983863830566	1.4671412706375122	5.202842712402344	0.84375	0.015625	0.00032
19	27	693	6.535445213317871	1.4514217376708984	5.084023475646973	0.796875	0.03515625	0.00032
19	28	694	6.561417579650879	1.465099573135376	5.096318244934082	0.84375	0.03515625	0.00032
19	29	695	6.621547698974609	1.4136494398117065	5.207898139953613	0.83984375	0.0390625	0.00032
19	30	696	6.546079635620117	1.3426542282104492	5.203425407409668	0.88671875	0.0546875	0.00032
19	31	697	6.687664985656738	1.4090421199798584	5.278622627258301	0.86328125	0.02734375	0.00032
19	32	698	6.691981315612793	1.4972838163375854	5.194697380065918	0.77734375	0.02734375	0.00032
19	33	699	6.545677661895752	1.3489670753479004	5.196710586547852	0.89453125	0.03515625	0.00032
19	34	700	6.535426616668701	1.4214164018630981	5.114010334014893	0.84765625	0.01953125	0.00032
19	35	701	6.5266523361206055	1.3847192525863647	5.141932964324951	0.83984375	0.0234375	0.00032
19	36	702	6.44894552230835	1.3290009498596191	5.1199445724487305	0.875	0.0390625	0.00032
19	37	703	6.646300315856934	1.3862507343292236	5.260049819946289	0.8359375	0.02734375	0.00032
20	1	704	6.415783405303955	1.3082102537155151	5.10757303237915	0.87109375	0.01953125	0.00032
20	2	705	6.815856456756592	1.572265625	5.243590831756592	0.7890625	0.01953125	0.00032
20	3	706	6.530880451202393	1.442651391029358	5.088229179382324	0.84765625	0.0625	0.00032
20	4	707	6.62404727935791	1.4084298610687256	5.215617656707764	0.8515625	0.03515625	0.00032
20	5	708	6.654043197631836	1.350374698638916	5.30366849899292	0.890625	0.01953125	0.00032
20	6	709	6.509875774383545	1.481930136680603	5.027945518493652	0.82421875	0.046875	0.00032
20	7	710	6.608643531799316	1.3643219470977783	5.244321346282959	0.84375	0.0078125	0.00032
20	8	711	6.561612129211426	1.3903138637542725	5.171298503875732	0.859375	0.0390625	0.00032
20	9	712	6.684158802032471	1.470557689666748	5.213601112365723	0.859375	0.03125	0.00032
20	10	713	6.427659034729004	1.2986212968826294	5.129037857055664	0.8828125	0.04296875	0.00032
20	11	714	6.601055145263672	1.4067628383636475	5.194292068481445	0.82421875	0.015625	0.00032
20	12	715	6.546620845794678	1.3645659685134888	5.1820549964904785	0.8359375	0.015625	0.00032
20	13	716	6.571717262268066	1.4191348552703857	5.152582168579102	0.8125	0.03515625	0.00032
20	14	717	6.598776817321777	1.4212443828582764	5.17753267288208	0.828125	0.03515625	0.00032
20	15	718	6.658121585845947	1.3429652452468872	5.31515645980835	0.86328125	0.015625	0.00032
20	16	719	6.648322582244873	1.4670838117599487	5.181238651275635	0.83203125	0.0390625	0.00032
20	17	720	6.615018844604492	1.4458277225494385	5.169191360473633	0.83203125	0.03515625	0.00032
20	18	721	6.455966472625732	1.3756006956100464	5.0803656578063965	0.84765625	0.046875	0.00032
20	19	722	6.616286277770996	1.422929048538208	5.193357467651367	0.828125	0.05078125	0.00032
20	20	723	6.55507755279541	1.446397066116333	5.108680725097656	0.83203125	0.01171875	0.00032
20	21	724	6.605681896209717	1.409852147102356	5.19582986831665	0.83984375	0.0234375	0.00032
20	22	725	6.503553867340088	1.347802758216858	5.1557512283325195	0.8359375	0.0234375	0.00032
20	23	726	6.593854904174805	1.4139997959136963	5.179854869842529	0.828125	0.0390625	0.00032
20	24	727	6.673345565795898	1.5470739603042603	5.126271724700928	0.80078125	0.0234375	0.00032
20	25	728	6.489373207092285	1.3646793365478516	5.124693870544434	0.84765625	0.03515625	0.00032
20	26	729	6.524349212646484	1.3597900867462158	5.1645588874816895	0.83984375	0.03125	0.00032
20	27	730	6.413809776306152	1.2588375806808472	5.154972076416016	0.890625	0.03125	0.00032
20	28	731	6.457985877990723	1.3071415424346924	5.150844573974609	0.875	0.015625	0.00032
20	29	732	6.426998138427734	1.3026621341705322	5.124335765838623	0.859375	0.03515625	0.00032
20	30	733	6.705244064331055	1.4192407131195068	5.286003112792969	0.84765625	0.0234375	0.00032
20	31	734	6.667677879333496	1.4762165546417236	5.191461086273193	0.84375	0.015625	0.00032
20	32	735	6.361303329467773	1.302046298980713	5.0592570304870605	0.8671875	0.04296875	0.00032
20	33	736	6.5247602462768555	1.4141138792037964	5.1106462478637695	0.86328125	0.0234375	0.00032
20	34	737	6.523580551147461	1.3657039403915405	5.157876491546631	0.84375	0.03125	0.00032
20	35	738	6.569177627563477	1.4345608949661255	5.134616851806641	0.84765625	0.05078125	0.00032
20	36	739	6.414131164550781	1.3083525896072388	5.105778694152832	0.84765625	0.046875	0.00032
20	37	740	6.480330944061279	1.3230334520339966	5.157297611236572	0.8828125	0.0390625	0.00032
21	1	741	6.507375240325928	1.3975944519042969	5.109780788421631	0.828125	0.04296875	0.00032
21	2	742	6.708518981933594	1.4904307126998901	5.218088150024414	0.7890625	0.046875	0.00032
21	3	743	6.640714645385742	1.4430835247039795	5.197631359100342	0.8359375	0.0234375	0.00032
21	4	744	6.6214280128479	1.376365303993225	5.245062828063965	0.84375	0.02734375	0.00032
21	5	745	6.5382232666015625	1.4427015781402588	5.095521926879883	0.828125	0.0546875	0.00032
21	6	746	6.332383632659912	1.3155455589294434	5.016838073730469	0.8671875	0.046875	0.00032
21	7	747	6.566805839538574	1.3975884914398193	5.169217109680176	0.8359375	0.01953125	0.00032
21	8	748	6.554083824157715	1.3737858533859253	5.1802978515625	0.87109375	0.0390625	0.00032
21	9	749	6.562579154968262	1.4150235652923584	5.147555828094482	0.84765625	0.02734375	0.00032
21	10	750	6.6343584060668945	1.364025354385376	5.2703328132629395	0.8515625	0.0234375	0.00032
21	11	751	6.505295276641846	1.4570211172103882	5.048274040222168	0.8125	0.03125	0.00032
21	12	752	6.5775227546691895	1.3875354528427124	5.1899871826171875	0.859375	0.02734375	0.00032
21	13	753	6.421751976013184	1.406556487083435	5.015195369720459	0.84765625	0.0625	0.00032
21	14	754	6.643106460571289	1.444050669670105	5.1990556716918945	0.8359375	0.02734375	0.00032
21	15	755	6.521202087402344	1.3614883422851562	5.1597137451171875	0.85546875	0.03125	0.00032
21	16	756	6.593056678771973	1.4143859148025513	5.178670883178711	0.8359375	0.0234375	0.00032
21	17	757	6.50397253036499	1.3171029090881348	5.1868696212768555	0.87109375	0.04296875	0.00032
21	18	758	6.552674770355225	1.2624930143356323	5.290181636810303	0.87109375	0.01953125	0.00032
21	19	759	6.496860027313232	1.369895577430725	5.126964569091797	0.86328125	0.03515625	0.00032
21	20	760	6.544605255126953	1.314701795578003	5.229903697967529	0.8828125	0.04296875	0.00032
21	21	761	6.449922561645508	1.2816141843795776	5.168308258056641	0.85546875	0.0390625	0.00032
21	22	762	6.487895488739014	1.432625651359558	5.055269718170166	0.80859375	0.04296875	0.00032
21	23	763	6.770683288574219	1.4685965776443481	5.30208683013916	0.8203125	0.04296875	0.00032
21	24	764	6.602546215057373	1.4688316583633423	5.13371467590332	0.84765625	0.03125	0.00032
21	25	765	6.38253927230835	1.2207159996032715	5.161823272705078	0.8828125	0.0078125	0.00032
21	26	766	6.688547134399414	1.4060345888137817	5.282512664794922	0.83203125	0.01953125	0.00032
21	27	767	6.474320888519287	1.4093526601791382	5.064968109130859	0.85546875	0.04296875	0.00032
21	28	768	6.547505855560303	1.3768348693847656	5.170670986175537	0.84765625	0.03515625	0.00032
21	29	769	6.446943283081055	1.3125773668289185	5.134366035461426	0.86328125	0.03125	0.00032
21	30	770	6.628747940063477	1.3796366453170776	5.249111175537109	0.83984375	0.01171875	0.00032
21	31	771	6.629129886627197	1.404894471168518	5.224235534667969	0.83984375	0.01953125	0.00032
21	32	772	6.62244176864624	1.406553864479065	5.215888023376465	0.859375	0.03125	0.00032
21	33	773	6.640054702758789	1.3997923135757446	5.240262508392334	0.83984375	0.03515625	0.00032
21	34	774	6.548281669616699	1.3750640153884888	5.1732177734375	0.8359375	0.0390625	0.00032
21	35	775	6.466616153717041	1.365543246269226	5.101072788238525	0.85546875	0.03515625	0.00032
21	36	776	6.617021560668945	1.4672904014587402	5.149731159210205	0.84375	0.03125	0.00032
21	37	777	6.487442493438721	1.415675163269043	5.071767330169678	0.81640625	0.04296875	0.00032
22	1	778	6.464297294616699	1.3330341577529907	5.131263256072998	0.87890625	0.03125	0.00032
22	2	779	6.579355239868164	1.3422058820724487	5.237149238586426	0.8515625	0.03125	0.00032
22	3	780	6.525444984436035	1.3537122011184692	5.1717329025268555	0.86328125	0.02734375	0.00032
22	4	781	6.4661970138549805	1.3432958126068115	5.12290096282959	0.875	0.0234375	0.00032
22	5	782	6.702708721160889	1.466526985168457	5.236181735992432	0.8046875	0.01953125	0.00032
22	6	783	6.544730186462402	1.4686273336410522	5.0761027336120605	0.828125	0.0390625	0.00032
22	7	784	6.595495700836182	1.315780758857727	5.279715061187744	0.875	0.03515625	0.00032
22	8	785	6.574339866638184	1.3583290576934814	5.216011047363281	0.84765625	0.03125	0.00032
22	9	786	6.691948890686035	1.4213378429412842	5.27061128616333	0.828125	0.02734375	0.00032
22	10	787	6.532925128936768	1.315035343170166	5.217889785766602	0.8515625	0.0390625	0.00032
22	11	788	6.600168228149414	1.4278032779693604	5.172364711761475	0.8359375	0.0078125	0.00032
22	12	789	6.323739051818848	1.2826659679412842	5.041072845458984	0.87890625	0.04296875	0.00032
22	13	790	6.435223579406738	1.278243899345398	5.156979560852051	0.86328125	0.03515625	0.00032
22	14	791	6.545132160186768	1.3576799631118774	5.18745231628418	0.8671875	0.03515625	0.00032
22	15	792	6.467317581176758	1.388836145401001	5.078481197357178	0.8515625	0.046875	0.00032
22	16	793	6.466367721557617	1.4448418617248535	5.021525859832764	0.83984375	0.02734375	0.00032
22	17	794	6.710042953491211	1.4805306196212769	5.2295122146606445	0.84765625	0.01171875	0.00032
22	18	795	6.51894474029541	1.3383800983428955	5.1805644035339355	0.859375	0.0390625	0.00032
22	19	796	6.591176986694336	1.410383701324463	5.180793285369873	0.8203125	0.03125	0.00032
22	20	797	6.539272308349609	1.3543143272399902	5.184957981109619	0.859375	0.05078125	0.00032
22	21	798	6.6174845695495605	1.4287306070327759	5.188754081726074	0.87109375	0.0234375	0.00032
22	22	799	6.497073173522949	1.3694088459014893	5.127664566040039	0.84765625	0.01953125	0.00032
22	23	800	6.402177333831787	1.3975790739059448	5.004598140716553	0.859375	0.04296875	0.00032
22	24	801	6.6165547370910645	1.4588919878005981	5.157662868499756	0.83203125	0.05078125	0.00032
22	25	802	6.619212627410889	1.4073151350021362	5.211897373199463	0.8203125	0.015625	0.00032
